Regions,Date,Channel,Product,Sales
Asia,2/13/2024,Distributor,OTHERS,"1,494.00"
Asia,2/14/2024,Distributor,OS,"6,464.00"
Asia,2/15/2024,Distributor,ERP,"5,843.00"
Asia,2/16/2024,Distributor,OTHERS,"3,267.00"
Asia,2/17/2024,Distributor,OS,"1,891.00"
Asia,2/18/2024,Distributor,Cloud Service,"4,732.00"
Asia,2/19/2024,Distributor,Support,"3,421.00"
Asia,2/20/2024,Distributor,Certification,"8,003.00"
North America,2/21/2024,Distributor,Certification,"3,247.00"
Asia,2/22/2024,Distributor,Certification,"5,071.00"
Asia,2/23/2024,Distributor,MIS,"3,396.00"
Asia,2/24/2024,Distributor,Certification,"3,254.00"
North America,2/25/2024,Distributor,MIS,"3,123.00"
Asia,2/26/2024,Distributor,ERP,"5,656.00"
Asia,2/27/2024,Distributor,OTHERS,"5,592.00"
North America,2/28/2024,Distributor,Cloud Service,"7,768.00"
Asia,2/29/2024,Distributor,Support,"9,181.00"
Asia,3/1/2024,Distributor,Certification,"6,038.00"
North America,3/2/2024,Distributor,ERP,"3,163.00"
North America,3/3/2024,Distributor,Certification,"9,560.00"
North America,3/4/2024,Distributor,MIS,"7,341.00"
North America,3/5/2024,Distributor,ERP,"6,001.00"
North America,3/6/2024,Distributor,OTHERS,"2,234.00"
North America,3/7/2024,Distributor,OS,"8,701.00"
North America,3/8/2024,Distributor,Cloud Service,"7,506.00"
North America,3/9/2024,Distributor,Support,"3,007.00"
North America,3/10/2024,Distributor,Certification,"3,155.00"
North America,3/11/2024,Distributor,MIS,"1,744.00"
North America,3/12/2024,Distributor,ERP,"8,894.00"
North America,3/13/2024,Distributor,OTHERS,"4,041.00"
North America,3/14/2024,Distributor,OS,"4,540.00"
North America,3/15/2024,Distributor,Cloud Service,"8,135.00"
North America,3/16/2024,Distributor,Support,"6,715.00"
North America,3/17/2024,Distributor,Certification,"4,524.00"
North America,3/18/2024,Distributor,MIS,"9,898.00"
North America,3/19/2024,Distributor,OS,"9,476.00"
North America,3/20/2024,Distributor,Cloud Service,"9,803.00"
North America,3/21/2024,Distributor,Support,"6,364.00"
North America,3/22/2024,Distributor,Certification,"3,122.00"
North America,3/23/2024,Distributor,ERP,"8,057.00"
North America,3/24/2024,Distributor,OTHERS,"4,034.00"
North America,3/25/2024,Distributor,OS,"8,141.00"
North America,3/26/2024,Distributor,Cloud Service,"3,318.00"
North America,3/27/2024,Distributor,Support,"6,616.00"
North America,3/28/2024,Distributor,Certification,"4,874.00"
North America,3/29/2024,Distributor,Cloud Service,"6,885.00"
North America,3/30/2024,Distributor,MIS,"8,444.00"
North America,3/31/2024,Distributor,ERP,"6,912.00"
North America,4/1/2024,Distributor,OTHERS,"2,106.00"
North America,4/2/2024,Distributor,OS,"6,904.00"
North America,4/3/2024,Distributor,Cloud Service,"7,029.00"
North America,4/4/2024,Distributor,Support,"4,328.00"
North America,4/5/2024,Distributor,OS,"6,906.00"
North America,4/6/2024,Distributor,Cloud Service,"7,649.00"
North America,4/7/2024,Distributor,Support,"8,798.00"
North America,4/8/2024,Distributor,Certification,"4,380.00"
North America,4/9/2024,Distributor,MIS,"8,698.00"
North America,4/10/2024,Distributor,OTHERS,"2,626.00"
Asia,4/11/2024,Distributor,Certification,"1,364.00"
Asia,4/12/2024,Distributor,MIS,"7,695.00"
Asia,4/13/2024,Distributor,ERP,"2,892.00"
Asia,4/14/2024,Distributor,OTHERS,"3,009.00"
Asia,4/15/2024,Distributor,OS,"7,300.00"
Asia,4/16/2024,Distributor,Cloud Service,"8,775.00"
North America,4/17/2024,Distributor,Cloud Service,"1,444.00"
North America,4/18/2024,Distributor,OTHERS,"2,664.00"
Asia,4/19/2024,Distributor,Cloud Service,"3,767.00"
Asia,4/20/2024,Distributor,Support,"6,601.00"
North America,4/21/2024,Distributor,Certification,"4,392.00"
North America,4/22/2024,Distributor,MIS,"3,986.00"
Asia,4/23/2024,Distributor,OTHERS,"4,628.00"
Asia,4/24/2024,Distributor,Cloud Service,"2,920.00"
North America,4/25/2024,Distributor,Certification,"3,943.00"
Asia,4/26/2024,Distributor,OS,"6,128.00"
Asia,4/27/2024,Distributor,Cloud Service,"4,369.00"
Asia,4/28/2024,Distributor,Support,"2,898.00"
Asia,4/29/2024,Distributor,Certification,"6,469.00"
North America,4/30/2024,Distributor,Cloud Service,"1,876.00"
North America,5/1/2024,Distributor,OTHERS,"3,472.00"
North America,5/2/2024,Distributor,OS,"6,656.00"
North America,5/3/2024,Distributor,Cloud Service,"7,710.00"
North America,5/4/2024,Distributor,ERP,"5,724.00"
Asia,5/5/2024,Distributor,MIS,"4,867.00"
North America,5/6/2024,Distributor,OS,"6,092.00"
North America,5/7/2024,Distributor,Cloud Service,"4,869.00"
North America,5/8/2024,Distributor,Support,"6,427.00"
North America,5/9/2024,Distributor,Certification,"4,922.00"
North America,5/10/2024,Distributor,MIS,"7,333.00"
North America,5/11/2024,Distributor,ERP,"7,794.00"
North America,5/12/2024,Distributor,OTHERS,"6,653.00"
North America,5/13/2024,Distributor,Support,"6,039.00"
North America,5/14/2024,Distributor,Support,"4,054.00"
North America,5/15/2024,Distributor,Support,"7,331.00"
North America,5/16/2024,Distributor,Certification,"8,153.00"
Asia,5/17/2024,Distributor,OS,"5,262.00"
Europe,5/18/2024,Distributor,Certification,"8,943.00"
North America,5/19/2024,Distributor,Support,"8,085.00"
North America,5/20/2024,Distributor,Certification,"3,287.00"
North America,5/21/2024,Distributor,MIS,"7,504.00"
North America,5/22/2024,Distributor,ERP,"7,535.00"
North America,5/23/2024,Distributor,OTHERS,"4,210.00"
North America,5/24/2024,Distributor,OTHERS,"4,590.00"
North America,5/25/2024,Distributor,MIS,"3,902.00"
North America,5/26/2024,Distributor,ERP,"2,746.00"
North America,5/27/2024,Distributor,OTHERS,"7,601.00"
North America,5/28/2024,Distributor,OS,"9,533.00"
Asia,5/29/2024,Distributor,Certification,"4,561.00"
North America,5/30/2024,Distributor,Certification,"8,445.00"
North America,5/31/2024,Distributor,Cloud Service,"9,807.00"
North America,6/1/2024,Distributor,Cloud Service,"7,574.00"
North America,6/2/2024,Distributor,Support,"8,410.00"
North America,6/3/2024,Distributor,Certification,"6,539.00"
North America,6/4/2024,Distributor,MIS,"8,275.00"
North America,6/5/2024,Distributor,ERP,"7,096.00"
North America,6/6/2024,Distributor,OTHERS,"5,222.00"
North America,6/7/2024,Distributor,OS,"9,194.00"
North America,6/8/2024,Distributor,Cloud Service,"9,072.00"
North America,6/9/2024,Distributor,Support,"4,849.00"
North America,6/10/2024,Distributor,ERP,"6,871.00"
North America,6/11/2024,Distributor,Support,"6,929.00"
North America,6/12/2024,Distributor,OS,"6,056.00"
North America,6/13/2024,Distributor,Cloud Service,"2,077.00"
North America,6/14/2024,Distributor,ERP,"2,769.00"
North America,6/15/2024,Distributor,Certification,"3,571.00"
North America,6/16/2024,Distributor,MIS,"6,598.00"
North America,6/17/2024,Distributor,ERP,"4,578.00"
North America,6/18/2024,Distributor,OTHERS,"6,049.00"
North America,6/19/2024,Distributor,OS,"1,257.00"
North America,6/20/2024,Distributor,Cloud Service,"1,326.00"
North America,6/21/2024,Distributor,Support,"4,596.00"
North America,6/22/2024,Direct,Support,"3,448.00"
Asia,6/23/2024,Distributor,MIS,"7,925.00"
North America,6/24/2024,Distributor,MIS,"8,047.00"
North America,6/25/2024,Distributor,ERP,"5,560.00"
North America,6/26/2024,Distributor,OTHERS,"2,069.00"
North America,6/27/2024,Distributor,OS,"5,044.00"
North America,6/28/2024,Distributor,Cloud Service,"3,947.00"
North America,6/29/2024,Distributor,Support,"9,382.00"
North America,6/30/2024,Distributor,Certification,"4,132.00"
North America,7/1/2024,Distributor,MIS,"9,647.00"
North America,7/2/2024,Distributor,ERP,"9,436.00"
North America,7/3/2024,Distributor,OTHERS,"8,240.00"
North America,7/4/2024,Distributor,OS,"4,596.00"
North America,7/5/2024,Distributor,Cloud Service,"1,071.00"
North America,7/6/2024,Distributor,ERP,"1,452.00"
North America,7/7/2024,Distributor,Certification,"3,516.00"
North America,7/8/2024,Distributor,MIS,"6,070.00"
North America,7/9/2024,Distributor,ERP,"8,216.00"
North America,7/10/2024,Distributor,OTHERS,"8,938.00"
North America,7/11/2024,Distributor,ERP,"3,810.00"
North America,7/12/2024,Distributor,OTHERS,"3,727.00"
North America,7/13/2024,Distributor,OS,"6,514.00"
North America,7/14/2024,Distributor,Cloud Service,"5,176.00"
North America,7/15/2024,Distributor,Support,"2,793.00"
North America,7/16/2024,Distributor,Certification,"9,049.00"
North America,7/17/2024,Distributor,MIS,"2,304.00"
North America,7/18/2024,Distributor,ERP,"4,106.00"
North America,7/19/2024,Distributor,OTHERS,"6,978.00"
North America,7/20/2024,Distributor,Support,"5,083.00"
North America,7/21/2024,Distributor,Certification,"4,709.00"
North America,7/22/2024,Distributor,Cloud Service,"3,361.00"
North America,7/23/2024,Distributor,Support,"3,349.00"
North America,7/24/2024,Distributor,Support,"4,582.00"
North America,7/25/2024,Distributor,Certification,"3,696.00"
North America,7/26/2024,Distributor,MIS,"2,674.00"
North America,7/27/2024,Distributor,MIS,"2,214.00"
North America,7/28/2024,Distributor,OS,"8,802.00"
North America,7/29/2024,Distributor,Certification,"3,476.00"
North America,7/30/2024,Distributor,MIS,"3,521.00"
Europe,7/31/2024,Distributor,OS,"7,544.00"
North America,8/1/2024,Distributor,OS,"6,966.00"
North America,8/2/2024,Distributor,OS,"8,031.00"
North America,8/3/2024,Distributor,Certification,"5,364.00"
North America,8/4/2024,Distributor,MIS,"8,553.00"
North America,8/5/2024,Distributor,ERP,"8,429.00"
Africa,8/6/2024,Distributor,OS,"7,096.00"
Asia,8/7/2024,Distributor,Support,"6,592.00"
Asia,8/8/2024,Distributor,OS,"6,253.00"
North America,8/9/2024,Distributor,MIS,"1,298.00"
Asia,8/10/2024,Distributor,ERP,"7,618.00"
Asia,8/11/2024,Distributor,Support,"2,339.00"
North America,8/12/2024,Distributor,ERP,"2,243.00"
Asia,8/13/2024,Distributor,Certification,"6,908.00"
Europe,8/14/2024,Distributor,MIS,"6,334.00"
Asia,8/15/2024,Direct,Cloud Service,"9,668.00"
Asia,8/16/2024,Distributor,Cloud Service,"9,037.00"
Asia,8/17/2024,Distributor,Certification,"4,814.00"
Asia,8/18/2024,Distributor,OS,"7,827.00"
North America,8/19/2024,Distributor,Support,"9,223.00"
Asia,8/20/2024,Distributor,OTHERS,"5,850.00"
Asia,8/21/2024,Distributor,Certification,"4,158.00"
North America,8/22/2024,Distributor,Support,"3,143.00"
North America,8/23/2024,Distributor,Certification,"1,347.00"
North America,8/24/2024,Distributor,MIS,"8,856.00"
Asia,8/25/2024,Distributor,Support,"8,131.00"
Asia,8/26/2024,Distributor,Certification,"1,814.00"
Asia,8/27/2024,Distributor,Certification,"8,843.00"
Asia,8/28/2024,Distributor,MIS,"6,582.00"
Asia,8/29/2024,Distributor,ERP,"2,948.00"
Asia,8/30/2024,Distributor,OTHERS,"7,911.00"
Asia,8/31/2024,Distributor,OS,"5,978.00"
Asia,9/1/2024,Distributor,Cloud Service,"4,295.00"
Asia,9/2/2024,Distributor,Cloud Service,"6,252.00"
Asia,9/3/2024,Distributor,Support,"4,583.00"
Asia,9/4/2024,Distributor,Certification,"9,116.00"
Asia,9/5/2024,Distributor,MIS,"7,947.00"
Asia,9/6/2024,Distributor,ERP,"1,055.00"
Asia,9/7/2024,Distributor,OTHERS,"3,392.00"
Asia,9/8/2024,Distributor,OS,"1,335.00"
Asia,9/9/2024,Distributor,Cloud Service,"6,472.00"
North America,9/10/2024,Distributor,OS,"7,432.00"
North America,9/11/2024,Distributor,OS,"6,628.00"
North America,9/12/2024,Distributor,ERP,"6,714.00"
Asia,9/13/2024,Distributor,Cloud Service,"8,030.00"
North America,9/14/2024,Distributor,Support,"2,919.00"
Asia,9/15/2024,Distributor,OS,"6,702.00"
Asia,9/16/2024,Distributor,Cloud Service,"4,522.00"
Asia,9/17/2024,Distributor,Support,"5,075.00"
North America,9/18/2024,Distributor,MIS,"9,237.00"
North America,9/19/2024,Distributor,ERP,"6,683.00"
North America,9/20/2024,Distributor,Support,"8,451.00"
Australia,9/21/2024,Distributor,OS,"5,967.00"
Australia,9/22/2024,Distributor,Cloud Service,"5,265.00"
Australia,9/23/2024,Distributor,Support,"2,994.00"
Australia,9/24/2024,Distributor,Certification,"2,116.00"
Europe,9/25/2024,Distributor,ERP,"5,230.00"
Europe,9/26/2024,Distributor,OTHERS,"5,413.00"
Europe,9/27/2024,Distributor,OS,"6,307.00"
Europe,9/28/2024,Distributor,Cloud Service,"3,523.00"
Europe,9/29/2024,Distributor,Support,"5,434.00"
North America,9/30/2024,Distributor,OS,"3,424.00"
North America,10/1/2024,Distributor,OS,"3,715.00"
Europe,10/2/2024,Distributor,Cloud Service,"5,865.00"
Asia,10/3/2024,Distributor,Cloud Service,"6,130.00"
Australia,10/4/2024,Direct,MIS,"8,404.00"
North America,10/5/2024,Distributor,ERP,"4,328.00"
North America,10/6/2024,Distributor,Certification,"7,031.00"
North America,10/7/2024,Distributor,MIS,"4,214.00"
North America,10/8/2024,Distributor,ERP,"4,326.00"
North America,10/9/2024,Distributor,OTHERS,"7,546.00"
North America,10/10/2024,Distributor,OS,"4,447.00"
North America,10/11/2024,Distributor,Cloud Service,"1,611.00"
Europe,10/12/2024,Distributor,OS,"2,612.00"
Asia,10/13/2024,Distributor,MIS,"4,385.00"
Asia,10/14/2024,Distributor,Support,"9,436.00"
North America,10/15/2024,Distributor,OS,"6,156.00"
Africa,10/16/2024,Cloud,Certification,"7,368.00"
Africa,10/17/2024,Cloud,MIS,"4,424.00"
Africa,10/18/2024,Cloud,ERP,"7,101.00"
Africa,10/19/2024,Cloud,OTHERS,"4,144.00"
Africa,10/20/2024,Cloud,OS,"6,763.00"
Africa,10/21/2024,Cloud,Cloud Service,"6,087.00"
Africa,10/22/2024,Cloud,Support,"1,860.00"
Africa,10/23/2024,Cloud,Certification,"4,098.00"
Africa,10/24/2024,Cloud,MIS,"6,658.00"
North America,10/25/2024,Distributor,OTHERS,"3,271.00"
North America,10/26/2024,Distributor,Certification,"8,138.00"
Europe,10/27/2024,Distributor,Cloud Service,"5,894.00"
Europe,10/28/2024,Distributor,Support,"2,948.00"
Europe,10/29/2024,Distributor,Certification,"6,525.00"
Europe,10/30/2024,Distributor,MIS,"6,396.00"
Europe,10/31/2024,Distributor,ERP,"1,571.00"
Europe,11/1/2024,Distributor,OTHERS,"7,343.00"
North America,11/2/2024,Distributor,Support,"3,303.00"
North America,11/3/2024,Distributor,ERP,"9,648.00"
Europe,11/4/2024,Distributor,MIS,"8,823.00"
Europe,11/5/2024,Distributor,ERP,"5,221.00"
Europe,11/6/2024,Distributor,OTHERS,"5,161.00"
Europe,11/7/2024,Distributor,OS,"6,827.00"
Europe,11/8/2024,Distributor,Cloud Service,"8,342.00"
Europe,11/9/2024,Distributor,Support,"5,981.00"
North America,11/10/2024,Distributor,Certification,"2,051.00"
Asia,11/11/2024,Distributor,Cloud Service,"7,905.00"
North America,11/12/2024,Distributor,Certification,"6,011.00"
North America,11/13/2024,Distributor,Cloud Service,"2,823.00"
Asia,11/14/2024,Cloud,Certification,"7,334.00"
Asia,11/15/2024,Cloud,MIS,"1,432.00"
Asia,11/16/2024,Cloud,ERP,"1,116.00"
Asia,11/17/2024,Cloud,OTHERS,"4,215.00"
Asia,11/18/2024,Cloud,OS,"9,475.00"
Asia,11/19/2024,Cloud,Cloud Service,"4,290.00"
Asia,11/20/2024,Cloud,Support,"5,639.00"
Asia,11/21/2024,Cloud,Certification,"1,403.00"
Asia,11/22/2024,Cloud,MIS,"5,882.00"
North America,11/23/2024,Distributor,Support,"5,767.00"
Asia,11/24/2024,Cloud,Support,"4,975.00"
Asia,11/25/2024,Cloud,Certification,"1,179.00"
Asia,11/26/2024,Cloud,MIS,"3,797.00"
Asia,11/27/2024,Cloud,ERP,"4,732.00"
Asia,11/28/2024,Cloud,OTHERS,"2,322.00"
Asia,11/29/2024,Cloud,OS,"9,806.00"
Asia,11/30/2024,Cloud,Cloud Service,"3,661.00"
Asia,12/1/2024,Cloud,Support,"6,601.00"
Asia,12/2/2024,Cloud,Certification,"3,351.00"
North America,12/3/2024,Distributor,OTHERS,"2,394.00"
North America,12/4/2024,Distributor,OTHERS,"9,939.00"
North America,12/5/2024,Distributor,Cloud Service,"9,983.00"
North America,12/6/2024,Distributor,ERP,"9,747.00"
Asia,12/7/2024,Distributor,Certification,"2,308.00"
Asia,12/8/2024,Distributor,MIS,"6,925.00"
Asia,12/9/2024,Distributor,ERP,"5,403.00"
Asia,12/10/2024,Distributor,OTHERS,"7,612.00"
Europe,12/11/2024,Distributor,OS,"4,106.00"
Asia,12/12/2024,Distributor,ERP,"6,677.00"
Europe,12/13/2024,Distributor,OS,"1,235.00"
Europe,12/14/2024,Distributor,Support,"9,786.00"
Asia,12/15/2024,Distributor,Cloud Service,"5,370.00"
Africa,12/16/2024,Distributor,ERP,"2,858.00"
North America,12/17/2024,Distributor,Certification,"4,051.00"
Asia,12/18/2024,Distributor,Certification,"7,576.00"
Asia,12/19/2024,Distributor,MIS,"4,294.00"
Asia,12/20/2024,Distributor,ERP,"9,916.00"
Asia,12/21/2024,Distributor,OTHERS,"8,899.00"
Africa,12/22/2024,Cloud,OS,"8,549.00"
Africa,12/23/2024,Cloud,Cloud Service,"1,270.00"
Africa,12/24/2024,Cloud,Support,"8,744.00"
Africa,12/25/2024,Cloud,Certification,"3,665.00"
Africa,12/26/2024,Cloud,MIS,"3,515.00"
Africa,12/27/2024,Cloud,ERP,"3,829.00"
Africa,12/28/2024,Cloud,OTHERS,"6,688.00"
Africa,12/29/2024,Cloud,OS,"3,530.00"
Africa,12/30/2024,Cloud,Cloud Service,"5,050.00"
North America,12/31/2024,Distributor,Support,"9,209.00"
Asia,1/1/2024,Distributor,Certification,"3,518.00"
Asia,1/2/2024,Distributor,OTHERS,"8,726.00"
North America,1/3/2024,Distributor,OS,"7,471.00"
North America,1/4/2024,Distributor,Certification,"8,490.00"
North America,1/5/2024,Distributor,Cloud Service,"1,775.00"
Australia,1/6/2024,Distributor,Certification,"7,243.00"
Australia,1/7/2024,Distributor,ERP,"4,431.00"
Australia,1/8/2024,Distributor,OTHERS,"4,738.00"
North America,1/9/2024,Distributor,MIS,"4,737.00"
North America,1/10/2024,Direct,ERP,"3,892.00"
Africa,1/11/2024,Distributor,MIS,"2,944.00"
Africa,1/12/2024,Distributor,ERP,"8,822.00"
Africa,1/13/2024,Distributor,Cloud Service,"9,074.00"
North America,1/14/2024,Direct,Cloud Service,"7,103.00"
North America,1/15/2024,Distributor,OS,"2,950.00"
North America,1/16/2024,Distributor,Certification,"6,607.00"
Asia,1/17/2024,Distributor,ERP,"7,182.00"
Asia,1/18/2024,Distributor,Certification,"8,182.00"
Asia,1/19/2024,Direct,OS,"7,276.00"
Asia,1/20/2024,Distributor,Certification,"7,061.00"
North America,1/21/2024,Distributor,MIS,"2,071.00"
North America,1/22/2024,Direct,Support,"1,308.00"
North America,1/23/2024,Direct,Cloud Service,"9,150.00"
Asia,1/24/2024,Distributor,OTHERS,"5,374.00"
North America,1/25/2024,Distributor,OS,"5,629.00"
Asia,1/26/2024,Direct,ERP,"7,407.00"
North America,1/27/2024,Distributor,Support,"5,289.00"
North America,1/28/2024,Distributor,Certification,"9,587.00"
North America,1/29/2024,Distributor,OS,"2,092.00"
North America,1/30/2024,Distributor,Certification,"7,187.00"
North America,1/31/2024,Distributor,Certification,"5,919.00"
North America,2/1/2024,Distributor,Cloud Service,"4,385.00"
North America,2/2/2024,Distributor,Support,"2,524.00"
North America,2/3/2024,Distributor,Certification,"9,051.00"
North America,2/4/2024,Distributor,MIS,"2,003.00"
Asia,2/5/2024,Distributor,MIS,"4,633.00"
North America,2/6/2024,Distributor,ERP,"8,163.00"
North America,2/7/2024,Distributor,OTHERS,"6,293.00"
Asia,2/8/2024,Direct,Certification,"3,382.00"
North America,2/9/2024,Distributor,Cloud Service,"4,965.00"
Africa,2/10/2024,Distributor,MIS,"2,574.00"
Asia,2/11/2024,Distributor,Certification,"6,973.00"
North America,2/12/2024,Distributor,OS,"3,490.00"
North America,2/13/2024,Distributor,Cloud Service,"1,232.00"
North America,2/14/2024,Distributor,Support,"5,634.00"
North America,2/15/2024,Distributor,Certification,"2,142.00"
Africa,2/16/2024,Direct,OTHERS,"1,801.00"
Europe,2/17/2024,Direct,Cloud Service,"3,911.00"
Africa,2/18/2024,Distributor,ERP,"7,505.00"
Africa,2/19/2024,Distributor,OTHERS,"5,619.00"
Europe,2/20/2024,Distributor,MIS,"7,189.00"
Asia,2/21/2024,Distributor,OTHERS,"9,606.00"
Asia,2/22/2024,Distributor,OS,"4,949.00"
Asia,2/23/2024,Distributor,Support,"8,370.00"
North America,2/24/2024,Distributor,OS,"9,941.00"
Asia,2/25/2024,Distributor,Certification,"1,655.00"
North America,2/26/2024,Distributor,OTHERS,"8,489.00"
North America,2/27/2024,Distributor,OS,"3,633.00"
North America,2/28/2024,Distributor,Cloud Service,"4,241.00"
North America,2/29/2024,Distributor,Certification,"7,482.00"
North America,3/1/2024,Distributor,MIS,"1,177.00"
North America,3/2/2024,Distributor,ERP,"3,340.00"
North America,3/3/2024,Distributor,OTHERS,"5,583.00"
North America,3/4/2024,Distributor,OS,"3,672.00"
North America,3/5/2024,Distributor,Cloud Service,"2,999.00"
North America,3/6/2024,Distributor,Support,"1,042.00"
North America,3/7/2024,Distributor,OS,"7,674.00"
North America,3/8/2024,Distributor,Cloud Service,"2,066.00"
North America,3/9/2024,Distributor,Support,"8,188.00"
North America,3/10/2024,Distributor,Certification,"6,509.00"
North America,3/11/2024,Distributor,MIS,"6,139.00"
North America,3/12/2024,Distributor,ERP,"8,992.00"
North America,3/13/2024,Distributor,OTHERS,"2,097.00"
Africa,3/14/2024,Distributor,ERP,"6,420.00"
Africa,3/15/2024,Distributor,OTHERS,"5,480.00"
Asia,3/16/2024,Distributor,OTHERS,"2,624.00"
Asia,3/17/2024,Distributor,MIS,"8,606.00"
Asia,3/18/2024,Distributor,ERP,"2,050.00"
Asia,3/19/2024,Distributor,OTHERS,"5,534.00"
Asia,3/20/2024,Distributor,OS,"8,918.00"
Asia,3/21/2024,Distributor,Cloud Service,"5,396.00"
Asia,3/22/2024,Distributor,Support,"4,685.00"
Asia,3/23/2024,Distributor,Certification,"9,928.00"
North America,3/24/2024,Direct,Certification,"8,911.00"
